SN name,oid,id,ra,dec,Main identifier,z gal,galdim_majaxis,otype,label,description,otypes,zcmb SN,zhelcmb SN,dz,mb,dmb,x1,dx1,color,dcolor,3rdvar,d3rdvar,tmax,dtmax,cov_m_s,cov_m_c,cov_s_c,set,ra SN,dec SN,biascor
"Ombo",4043988,"VVDS J033225.35-274502.9",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"ZFOURGE CDFS 21947",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[BLT2007] 63984",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[CVU2010] 49866",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[DDG2006] 053.105627 -27.7507864",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[GFG2013b] 18904",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[GGH2002] EIS J033225.36-274503.0",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[GKS2003] 53.105992-27.750997",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[HGD2002] EIS J033225.36-274503.0",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[MBR2003] CDFS-H 2075",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[RKH2007] 911843",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[SWM2014] GOODS-S 34650",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",4043988,"[WDK2001] 39444",53.10562708333333,-27.750786388888887,"EIS-DEEP CDFS-1 Ks 1  280",0.977,,"QSO","QSO","Quasar","EmG|G|NIR|QSO|UV",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",8406702,"GOODS-MUSIC 13178",53.105666666666664,-27.74769444444445,"GOODS-MUSIC 13178",0.9617,0.020166667,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",8406702,"ZFOURGE CDFS 22413",53.105666666666664,-27.74769444444445,"GOODS-MUSIC 13178",0.9617,0.020166667,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",8406702,"[CCO2011] ERS0285",53.105666666666664,-27.74769444444445,"GOODS-MUSIC 13178",0.9617,0.020166667,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",8406702,"[S2013] 13640",53.105666666666664,-27.74769444444445,"GOODS-MUSIC 13178",0.9617,0.020166667,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",8406702,"[SWM2014] GOODS-S 35315",53.105666666666664,-27.74769444444445,"GOODS-MUSIC 13178",0.9617,0.020166667,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",8406702,"[WDK2001] 39752",53.105666666666664,-27.74769444444445,"GOODS-MUSIC 13178",0.9617,0.020166667,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",9630508,"[S2013] 12477",53.0992125,-27.743408333333335,"[S2013] 12477",0.965,0.0195,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",9630508,"[SWM2014] GOODS-S 36122",53.0992125,-27.743408333333335,"[S2013] 12477",0.965,0.0195,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",9630508,"[WDK2001] 40259",53.0992125,-27.743408333333335,"[S2013] 12477",0.965,0.0195,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",9630509,"[S2013] 12544",53.09965416666666,-27.74828888888889,"[S2013] 12544",0.941,0.031333335,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",9630509,"[SWM2014] GOODS-S 35223",53.09965416666666,-27.74828888888889,"[S2013] 12544",0.941,0.031333335,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",9630509,"[WDK2001] 39685",53.09965416666666,-27.74828888888889,"[S2013] 12544",0.941,0.031333335,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",9630516,"[GFG2013b] 19256",53.11051666666666,-27.747247222222224,"[GFG2013b] 19256",0.968,0.020166667,"EmG","EmissionG","Emission-line galaxy","EmG|G|NIR",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",9630516,"[S2013] 14574",53.11051666666666,-27.747247222222224,"[GFG2013b] 19256",0.968,0.020166667,"EmG","EmissionG","Emission-line galaxy","EmG|G|NIR",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",9630516,"[SWM2014] GOODS-S 35429",53.11051666666666,-27.747247222222224,"[GFG2013b] 19256",0.968,0.020166667,"EmG","EmissionG","Emission-line galaxy","EmG|G|NIR",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",9630516,"[WDK2001] 39833",53.11051666666666,-27.747247222222224,"[GFG2013b] 19256",0.968,0.020166667,"EmG","EmissionG","Emission-line galaxy","EmG|G|NIR",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",12388438,"ZFOURGE CDFS 21660",53.1154556,-27.7535286,"ZFOURGE CDFS 21660",0.9573,,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",12388438,"[SWM2014] GOODS-S 34164",53.1154556,-27.7535286,"ZFOURGE CDFS 21660",0.9573,,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",12388666,"ZFOURGE CDFS 22059",53.1144295,-27.7492695,"ZFOURGE CDFS 22059",0.956,,"G","Galaxy","Galaxy","G|NIR",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",12388666,"[GFG2013b] 19155",53.1144295,-27.7492695,"ZFOURGE CDFS 22059",0.956,,"G","Galaxy","Galaxy","G|NIR",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",12388666,"[SWM2014] GOODS-S 34926",53.1144295,-27.7492695,"ZFOURGE CDFS 22059",0.956,,"G","Galaxy","Galaxy","G|NIR",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"Ombo",12388883,"ZFOURGE CDFS 22419",53.108902,-27.7482719,"ZFOURGE CDFS 22419",0.9413,,"G","Galaxy","Galaxy","G",0.97423,0.975,0,24.886143,0.118033,1.71648,0.295354,-0.004609,0.043876,9.317,0.051,53368.835719,0.553316,0.00454,9.59E-4,0.004381,4,53.105583,-27.750836,0.0
"SNLS 05D2my",4473208,"COSMOS 2464413",149.62764166666665,2.495680555555556,"[BMM2014] 1532708",0.9734,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473208,"COSMOS J095830.63+022944.5",149.62764166666665,2.495680555555556,"[BMM2014] 1532708",0.9734,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473208,"UVISTADR1 J095830.63+022944.5",149.62764166666665,2.495680555555556,"[BMM2014] 1532708",0.9734,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473208,"[BMM2014] 1532708",149.62764166666665,2.495680555555556,"[BMM2014] 1532708",0.9734,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473208,"[MMS2013] 237861",149.62764166666665,2.495680555555556,"[BMM2014] 1532708",0.9734,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473208,"zCOSMOS 841401",149.62764166666665,2.495680555555556,"[BMM2014] 1532708",0.9734,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473219,"COSMOS 2464509",149.63372916666665,2.4988916666666667,"[BMM2014] 1532928",0.9803,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473219,"COSMOS J095832.09+022956.1",149.63372916666665,2.4988916666666667,"[BMM2014] 1532928",0.9803,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473219,"UVISTADR1 J095832.09+022956.1",149.63372916666665,2.4988916666666667,"[BMM2014] 1532928",0.9803,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473219,"[BMM2014] 1532928",149.63372916666665,2.4988916666666667,"[BMM2014] 1532928",0.9803,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473219,"[MMS2013] 238119",149.63372916666665,2.4988916666666667,"[BMM2014] 1532928",0.9803,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473219,"zCOSMOS 841371",149.63372916666665,2.4988916666666667,"[BMM2014] 1532928",0.9803,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473322,"COSMOS 2465347",149.62458333333333,2.4940277777777777,"UVISTADR1 J095829.91+022938.7",0.9846,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473322,"COSMOS J095829.90+022938.5",149.62458333333333,2.4940277777777777,"UVISTADR1 J095829.91+022938.7",0.9846,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473322,"UVISTADR1 J095829.91+022938.7",149.62458333333333,2.4940277777777777,"UVISTADR1 J095829.91+022938.7",0.9846,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473322,"[MMS2013] 237531",149.62458333333333,2.4940277777777777,"UVISTADR1 J095829.91+022938.7",0.9846,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473398,"COSMOS 2465962",149.631,2.490861111111111,"UVISTADR1 J095831.44+022927.1",0.9623,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473398,"COSMOS J095831.44+022927.1",149.631,2.490861111111111,"UVISTADR1 J095831.44+022927.1",0.9623,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473398,"UVISTADR1 J095831.44+022927.1",149.631,2.490861111111111,"UVISTADR1 J095831.44+022927.1",0.9623,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473398,"[MMS2013] 237397",149.631,2.490861111111111,"UVISTADR1 J095831.44+022927.1",0.9623,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473399,"COSMOS 2465990",149.62316666666666,2.490638888888889,"UVISTADR1 J095829.56+022926.4",0.9599,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473399,"COSMOS J095829.56+022926.3",149.62316666666666,2.490638888888889,"UVISTADR1 J095829.56+022926.4",0.9599,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473399,"UVISTADR1 J095829.56+022926.4",149.62316666666666,2.490638888888889,"UVISTADR1 J095829.56+022926.4",0.9599,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473399,"[MMS2013] 237223",149.62316666666666,2.490638888888889,"UVISTADR1 J095829.56+022926.4",0.9599,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473404,"COSMOS 2466003",149.62208333333334,2.4906666666666664,"UVISTADR1 J095829.30+022926.5",0.9649,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473404,"COSMOS J095829.30+022926.4",149.62208333333334,2.4906666666666664,"UVISTADR1 J095829.30+022926.5",0.9649,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473404,"UVISTADR1 J095829.30+022926.5",149.62208333333334,2.4906666666666664,"UVISTADR1 J095829.30+022926.5",0.9649,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473404,"[MMS2013] 237260",149.62208333333334,2.4906666666666664,"UVISTADR1 J095829.30+022926.5",0.9649,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473426,"COSMOS 2466180",149.63441666666665,2.4928611111111114,"UVISTADR1 J095832.25+022934.5",0.9594,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473426,"COSMOS J095832.26+022934.3",149.63441666666665,2.4928611111111114,"UVISTADR1 J095832.25+022934.5",0.9594,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473426,"UVISTADR1 J095832.25+022934.5",149.63441666666665,2.4928611111111114,"UVISTADR1 J095832.25+022934.5",0.9594,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473426,"[MMS2013] 237509",149.63441666666665,2.4928611111111114,"UVISTADR1 J095832.25+022934.5",0.9594,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473448,"COSMOS 2466403",149.62179166666667,2.488583333333333,"UVISTADR1 J095829.22+022918.8",0.9784,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473448,"COSMOS J095829.23+022918.9",149.62179166666667,2.488583333333333,"UVISTADR1 J095829.22+022918.8",0.9784,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473448,"UVISTADR1 J095829.22+022918.8",149.62179166666667,2.488583333333333,"UVISTADR1 J095829.22+022918.8",0.9784,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473448,"[MMS2013] 237032",149.62179166666667,2.488583333333333,"UVISTADR1 J095829.22+022918.8",0.9784,,"G","Galaxy","Galaxy","G|NIR",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473571,"COSMOS 2467755",149.62983333333335,2.482638888888889,"COSMOS J095831.16+022857.5",1.02,,"G","Galaxy","Galaxy","G",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473571,"COSMOS J095831.16+022857.5",149.62983333333335,2.482638888888889,"COSMOS J095831.16+022857.5",1.02,,"G","Galaxy","Galaxy","G",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
"SNLS 05D2my",4473602,"COSMOS 2468099",149.63079166666668,2.481361111111111,"COSMOS J095831.39+022852.9",1.02,,"G","Galaxy","Galaxy","G",0.98328,0.981,0,24.666688,0.114718,1.176787,0.467667,-0.035549,0.05901,10.595,0.1235,53703.150216,0.936404,0.005424,-0.001626,0.005994,1,149.631042,2.491221,-0.029746
